Participant,Date_Time,Timestamp (ms),Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,Mag_X,Mag_Y,Mag_Z
BevTest44RArmFastSlow,24879,2025-04-04 12:38:38.487,-2.49,-2.30,-0.11,-173.50,-81.06,6.88,-10.69,-37.25,1.25
BevTest44RArmFastSlow,24986,2025-04-04 12:38:38.596,0.01,1.84,-6.47,-146.13,144.06,0.06,-11.38,-34.38,-14.25
BevTest44RArmFastSlow,25094,2025-04-04 12:38:38.713,-4.68,-2.29,-3.61,125.56,115.00,21.50,-5.06,-31.87,-20.69
BevTest44RArmFastSlow,25202,2025-04-04 12:38:38.824,0.56,4.35,2.59,240.06,178.44,-67.56,-0.25,-35.19,-14.25
BevTest44RArmFastSlow,25312,2025-04-04 12:38:38.931,-2.61,1.37,0.50,143.00,15.00,-21.00,7.88,-37.38,1.19
BevTest44RArmFastSlow,25422,2025-04-04 12:38:39.038,0.49,2.01,1.27,55.38,66.12,36.75,8.19,-36.38,9.19
BevTest44RArmFastSlow,25529,2025-04-04 12:38:39.143,-0.93,-0.44,2.25,19.12,-1.94,57.00,4.19,-36.06,12.88
BevTest44RArmFastSlow,25636,2025-04-04 12:38:39.248,0.60,0.46,2.30,-48.25,-30.94,68.69,-2.06,-35.56,13.19
BevTest44RArmFastSlow,25744,2025-04-04 12:38:39.354,-1.57,-0.15,1.97,-88.81,-91.44,39.69,-4.69,-37.75,11.25
BevTest44RArmFastSlow,25853,2025-04-04 12:38:39.476,-0.33,-0.74,1.42,-90.56,-184.44,-19.75,-6.19,-37.38,5.88
BevTest44RArmFastSlow,25963,2025-04-04 12:38:39.582,0.00,0.00,0.00,-236.56,49.00,-22.75,-5.06,-38.56,-0.50
BevTest44RArmFastSlow,26073,2025-04-04 12:38:39.689,-0.57,2.77,-7.24,-125.56,85.50,-52.75,-2.69,-36.38,-14.69
BevTest44RArmFastSlow,26180,2025-04-04 12:38:39.799,-0.80,3.78,-2.41,243.56,2.38,-37.31,2.38,-31.06,-22.87
BevTest44RArmFastSlow,26288,2025-04-04 12:38:39.907,1.85,5.44,2.52,162.56,202.44,-70.37,8.69,-37.19,-3.75
BevTest44RArmFastSlow,26395,2025-04-04 12:38:40.005,-0.72,2.63,2.37,102.69,70.75,7.00,11.06,-36.19,8.75
BevTest44RArmFastSlow,26504,2025-04-04 12:38:40.124,0.86,2.67,-0.10,39.44,108.50,61.63,8.69,-35.50,12.88
BevTest44RArmFastSlow,26611,2025-04-04 12:38:40.230,-1.99,0.21,2.80,24.00,52.13,75.25,0.00,0.00,0.00
BevTest44RArmFastSlow,26720,2025-04-04 12:38:40.338,-1.39,-0.57,2.77,-19.37,-65.31,60.94,-3.19,-33.88,17.37
BevTest44RArmFastSlow,26828,2025-04-04 12:38:40.440,0.60,1.03,1.14,-7.69,-0.06,-0.06,-6.56,-33.75,17.37
BevTest44RArmFastSlow,26936,2025-04-04 12:38:40.550,-1.34,-0.29,2.73,-121.19,-167.81,10.25,-10.25,-35.00,12.38
BevTest44RArmFastSlow,27042,2025-04-04 12:38:40.659,-2.42,-2.48,2.26,-284.00,-58.56,-28.25,-7.25,-38.50,4.69
BevTest44RArmFastSlow,27150,2025-04-04 12:38:40.767,2.05,1.41,-6.58,0.00,0.00,0.00,-3.56,-36.56,-13.56
BevTest44RArmFastSlow,27257,2025-04-04 12:38:40.864,-1.51,4.87,-1.60,0.00,0.00,0.00,0.00,0.00,0.00
BevTest44RArmFastSlow,27366,2025-04-04 12:38:40.982,1.31,3.09,4.48,183.00,154.31,-37.63,5.69,-36.06,-9.38
BevTest44RArmFastSlow,27473,2025-04-04 12:38:41.091,-0.89,2.57,1.26,122.87,64.56,7.88,9.00,-36.06,2.38
BevTest44RArmFastSlow,27582,2025-04-04 12:38:41.199,0.01,1.90,2.59,83.19,85.81,31.00,7.69,-35.75,10.88
BevTest44RArmFastSlow,27689,2025-04-04 12:38:41.307,-0.20,0.26,3.75,33.63,-4.56,46.06,4.25,-34.25,15.75
BevTest44RArmFastSlow,27796,2025-04-04 12:38:41.401,0.32,0.02,0.36,-21.37,0.50,51.31,-0.56,-33.19,19.50
BevTest44RArmFastSlow,27904,2025-04-04 12:38:41.523,-1.12,0.21,0.48,-32.50,-42.31,31.06,-2.38,-34.25,17.00
BevTest44RArmFastSlow,28013,2025-04-04 12:38:41.631,0.00,0.00,0.00,0.00,0.00,0.00,-3.06,-34.56,16.19
BevTest44RArmFastSlow,28122,2025-04-04 12:38:41.741,0.53,1.26,1.00,-89.62,-124.44,-1.81,0.00,0.00,0.00
BevTest44RArmFastSlow,28229,2025-04-04 12:38:41.844,-0.63,0.71,-0.04,0.00,0.00,0.00,0.00,0.00,0.00
BevTest44RArmFastSlow,28337,2025-04-04 12:38:41.953,-0.34,-0.20,-0.60,-132.19,-28.94,13.00,1.56,-39.00,-1.00
BevTest44RArmFastSlow,28443,2025-04-04 12:38:42.061,-0.27,-0.27,-0.78,-92.50,-12.06,-18.12,-0.25,-37.50,-9.38
BevTest44RArmFastSlow,28551,2025-04-04 12:38:42.155,-0.90,-0.11,-1.24,-3.81,8.75,-30.69,0.88,-34.75,-18.37
BevTest44RArmFastSlow,28658,2025-04-04 12:38:42.270,-0.04,0.14,-0.63,34.06,40.69,-14.81,2.38,-34.50,-16.25
BevTest44RArmFastSlow,28767,2025-04-04 12:38:42.383,-0.21,0.61,0.81,34.69,50.69,-12.75,4.88,-34.75,-13.06
BevTest44RArmFastSlow,28875,2025-04-04 12:38:42.483,0.00,0.06,0.75,0.00,0.00,0.00,0.00,0.00,0.00
BevTest44RArmFastSlow,28983,2025-04-04 12:38:42.597,-0.01,0.20,0.67,0.00,0.00,0.00,0.00,0.00,0.00
BevTest44RArmFastSlow,29089,2025-04-04 12:38:42.705,-0.08,0.18,0.37,29.44,34.75,-5.44,11.25,-35.88,-5.38
